fleet_name,icao_code,airbase_code,contractors,depot_id,first_flight,delivered,ioc,production,inventory,operator,aircraft_location,active_variant,weight,power_plant,length,wing_area,fuel_capacity,ceiling,accomodation,aircraft_locations
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9,Dec. 15,April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," PACAF. Planned USAFE"," Calif.; Eglin AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Calif."
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9,Dec. 15,April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," PACAF. Planned USAFE"," Calif.; Eglin AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Eglin AFB"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9,Dec. 15,April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," PACAF. Planned USAFE"," Fla.; Eielson AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Fla."
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9,Dec. 15,April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," PACAF. Planned USAFE"," Fla.; Eielson AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Eielson AFB"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9,Dec. 15,April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," PACAF. Planned USAFE"," Alaska; Hill AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Alaska"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9,Dec. 15,April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," PACAF. Planned USAFE"," Alaska; Hill AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Hill AFB"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9,Dec. 15,April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," PACAF. Planned USAFE"," Utah; Luke AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Utah"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9,Dec. 15,April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," PACAF. Planned USAFE"," Utah; Luke AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Luke AFB"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9,Dec. 15,April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," PACAF. Planned USAFE"," Ariz.; Nellis AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Ariz."
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9,Dec. 15,April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," PACAF. Planned USAFE"," Ariz.; Nellis AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Nellis AFB"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9,Dec. 15,April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," PACAF. Planned USAFE"," Nev. Planned Dannelly Field",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Nev. Planned Dannelly Field"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9,Dec. 15,April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," PACAF. Planned USAFE"," Ala.; RAF Lakenheath",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Ala."
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9,Dec. 15,April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," PACAF. Planned USAFE"," Ala.; RAF Lakenheath",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," RAF Lakenheath"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9,Dec. 15,April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," PACAF. Planned USAFE"," U.K.; Truax Field",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," U.K."
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9,Dec. 15,April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," PACAF. Planned USAFE"," U.K.; Truax Field",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Truax Field"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9,Dec. 15,April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," PACAF. Planned USAFE"," Wis.; Tyndall AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Wis."
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9,Dec. 15,April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," PACAF. Planned USAFE"," Wis.; Tyndall AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Tyndall AFB"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9,Dec. 15,April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," PACAF. Planned USAFE"," Fla",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Fla"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC,Burlington ANGB,F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.,Burlington ANGB
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," Vt.; Edwards AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Vt."
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," Vt.; Edwards AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Edwards AFB"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," Calif.; Eglin AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Calif."
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," Calif.; Eglin AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Eglin AFB"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," Fla.; Eielson AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Fla."
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," Fla.; Eielson AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Eielson AFB"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," Alaska; Hill AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Alaska"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," Alaska; Hill AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Hill AFB"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," Utah; Luke AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Utah"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," Utah; Luke AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Luke AFB"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," Ariz.; Nellis AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Ariz."
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," Ariz.; Nellis AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Nellis AFB"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," Nev. Planned Dannelly Field",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Nev. Planned Dannelly Field"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," Ala.; RAF Lakenheath",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Ala."
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," Ala.; RAF Lakenheath",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," RAF Lakenheath"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," U.K.; Truax Field",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," U.K."
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," U.K.; Truax Field",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Truax Field"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," Wis.; Tyndall AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Wis."
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," Wis.; Tyndall AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Tyndall AFB"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239,ACC," Fla",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Fla"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," AETC",Burlington ANGB,F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.,Burlington ANGB
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," AETC"," Vt.; Edwards AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Vt."
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," AETC"," Vt.; Edwards AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Edwards AFB"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," AETC"," Calif.; Eglin AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Calif."
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," AETC"," Calif.; Eglin AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Eglin AFB"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," AETC"," Fla.; Eielson AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Fla."
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," AETC"," Fla.; Eielson AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Eielson AFB"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," AETC"," Alaska; Hill AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Alaska"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," AETC"," Alaska; Hill AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Hill AFB"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," AETC"," Utah; Luke AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Utah"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," AETC"," Utah; Luke AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Luke AFB"
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," AETC"," Ariz.; Nellis AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Ariz."
F-35 Lightning II,F-35,kcvs," Northrop Grumman",07d62e88-ff0c-4254-9350-c5829e28c9a9," 2006",April 2011-present,"Aug. 2, 2016","Planned 1,763 (USAF F-35As)",239," AETC"," Ariz.; Nellis AFB",F-35A. Conventional takeoff and landing (CTOL) variant for the Air Force.,"Max T-O 70,000 lb","F-35A one Pratt & Whitney F135-PW-100, 40,000 lb thrust",51.4 ft,460 sq ft,2396.53 Gallons,"50,000 ft",Pilot on Martin Baker MK16 zero/zero ejection seat.," Nellis AFB"
