sessionId,clientId,visitorId,visit_start_time,product_price,product_quantity,product_revenue,product_refund_amount,traffic_channel,traffic_source,promotion,transaction_id,event_id,productSKU,itemQuantity,itemRevenue,currencyCode,event_ts,event_category,event_action,event_value,event_name,page_name,device_category,browser,ip_address,mac_address,client_type
S25032023-000084,12398,1239836565,25:03:2023 08:20:51,,,,0,Paid Search,Google,,S08032023-000083,1,,,,,25:03:2023 08:22:05,Ecommerce,Conversion,0,product_click,product_list,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239835490,25:03:2023 08:20:51,51.08,,,0,Paid Search,Google,,S08032023-000083,2,SKU0019640,,,,25:03:2023 08:23:24,Ecommerce,Conversion,0,product_select,product_detail,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239839528,25:03:2023 08:20:51,3.67,,,0,Paid Search,Google,,S08032023-000083,2,SKU0019092,,,,25:03:2023 08:23:24,Ecommerce,Conversion,0,product_select,product_detail,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239827719,25:03:2023 08:20:51,189.62,,,0,Paid Search,Google,,S08032023-000083,2,SKU0019999,,,,25:03:2023 08:23:24,Ecommerce,Conversion,0,product_select,product_detail,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239828705,25:03:2023 08:20:51,104.27,,,0,Paid Search,Google,,S08032023-000083,2,SKU0017808,,,,25:03:2023 08:23:24,Ecommerce,Conversion,0,product_select,product_detail,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239839621,25:03:2023 08:20:51,13.04,,,0,Paid Search,Google,,S08032023-000083,2,SKU0023195,,,,25:03:2023 08:23:24,Ecommerce,Conversion,0,product_select,product_detail,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239824216,25:03:2023 08:20:51,51.08,5,,0,Paid Search,Google,,S08032023-000083,3,SKU0019640,5,,,25:03:2023 08:23:56,Ecommerce,Conversion,0,product_add,shopping_cart,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239826934,25:03:2023 08:20:51,3.67,1,,0,Paid Search,Google,,S08032023-000083,3,SKU0019092,1,,,25:03:2023 08:23:56,Ecommerce,Conversion,0,product_add,shopping_cart,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239832303,25:03:2023 08:20:51,189.62,1,,0,Paid Search,Google,,S08032023-000083,3,SKU0019999,1,,,25:03:2023 08:23:56,Ecommerce,Conversion,0,product_add,shopping_cart,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239824899,25:03:2023 08:20:51,104.27,5,,0,Paid Search,Google,,S08032023-000083,3,SKU0017808,5,,,25:03:2023 08:23:56,Ecommerce,Conversion,0,product_add,shopping_cart,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239831861,25:03:2023 08:20:51,13.04,2,,0,Paid Search,Google,,S08032023-000083,3,SKU0023195,2,,,25:03:2023 08:23:56,Ecommerce,Conversion,0,product_add,shopping_cart,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239829581,25:03:2023 08:20:51,51.08,5,255.4,0,Paid Search,Google,,S08032023-000083,4,SKU0019640,5,255.4,USD,25:03:2023 08:25:07,Ecommerce,Conversion,0,payment_entry,payment_screen,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239828341,25:03:2023 08:20:51,3.67,1,3.67,0,Paid Search,Google,,S08032023-000083,4,SKU0019092,1,3.67,USD,25:03:2023 08:25:07,Ecommerce,Conversion,0,payment_entry,payment_screen,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239839101,25:03:2023 08:20:51,189.62,1,189.62,0,Paid Search,Google,,S08032023-000083,4,SKU0019999,1,189.62,USD,25:03:2023 08:25:07,Ecommerce,Conversion,0,payment_entry,payment_screen,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239825641,25:03:2023 08:20:51,104.27,5,521.35,0,Paid Search,Google,,S08032023-000083,4,SKU0017808,5,521.35,USD,25:03:2023 08:25:07,Ecommerce,Conversion,0,payment_entry,payment_screen,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239834849,25:03:2023 08:20:51,13.04,2,26.08,0,Paid Search,Google,,S08032023-000083,4,SKU0023195,2,26.08,USD,25:03:2023 08:25:07,Ecommerce,Conversion,0,payment_entry,payment_screen,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239840921,25:03:2023 08:20:51,51.08,5,255.4,0,Paid Search,Google,,S25032023-000084,5,SKU0019640,5,255.4,USD,25:03:2023 08:25:27,Ecommerce,Conversion,996.12,verify_order,order_success,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239823081,25:03:2023 08:20:51,3.67,1,3.67,0,Paid Search,Google,,S25032023-000084,5,SKU0019092,1,3.67,USD,25:03:2023 08:25:27,Ecommerce,Conversion,996.12,verify_order,order_success,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239826518,25:03:2023 08:20:51,189.62,1,189.62,0,Paid Search,Google,,S25032023-000084,5,SKU0019999,1,189.62,USD,25:03:2023 08:25:27,Ecommerce,Conversion,996.12,verify_order,order_success,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239837746,25:03:2023 08:20:51,104.27,5,521.35,0,Paid Search,Google,,S25032023-000084,5,SKU0017808,5,521.35,USD,25:03:2023 08:25:27,Ecommerce,Conversion,996.12,verify_order,order_success,Tablet,Edge,127.0.0.1,,Returning Customer
S25032023-000084,12398,1239833050,25:03:2023 08:20:51,13.04,2,26.08,0,Paid Search,Google,,S25032023-000084,5,SKU0023195,2,26.08,USD,25:03:2023 08:25:27,Ecommerce,Conversion,996.12,verify_order,order_success,Tablet,Edge,127.0.0.1,,Returning Customer
S02032023-000085,12398,1239826053,02:03:2023 13:44:02,,,,0,Direct,Company Site,,S25032023-000084,0,,,,,02:03:2023 13:44:02,Ecommerce,Conversion,0,click,home_page,Laptop,Chrome,127.0.0.1,,Returning Customer
S02032023-000085,12398,1239832357,02:03:2023 13:44:02,,,,0,Direct,Company Site,,S25032023-000084,1,,,,,02:03:2023 13:44:35,Ecommerce,Conversion,0,product_click,product_list,Laptop,Chrome,127.0.0.1,,Returning Customer
S02032023-000085,12398,1239822427,02:03:2023 13:44:02,123.07,,,0,Direct,Company Site,,S25032023-000084,2,SKU0020675,,,,02:03:2023 13:45:32,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Chrome,127.0.0.1,,Returning Customer
S02032023-000085,12398,1239834299,02:03:2023 13:44:02,65.49,,,0,Direct,Company Site,,S25032023-000084,2,SKU0025879,,,,02:03:2023 13:45:32,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Chrome,127.0.0.1,,Returning Customer
S02032023-000085,12398,1239830778,02:03:2023 13:44:02,9.73,,,0,Direct,Company Site,,S25032023-000084,2,SKU0021572,,,,02:03:2023 13:45:32,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Chrome,127.0.0.1,,Returning Customer
S02032023-000085,12398,1239832756,02:03:2023 13:44:02,123.07,5,,0,Direct,Company Site,,S25032023-000084,3,SKU0020675,5,,,02:03:2023 13:46:32,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Chrome,127.0.0.1,,Returning Customer
S02032023-000085,12398,1239833611,02:03:2023 13:44:02,65.49,3,,0,Direct,Company Site,,S25032023-000084,3,SKU0025879,3,,,02:03:2023 13:46:32,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Chrome,127.0.0.1,,Returning Customer
S02032023-000085,12398,1239840740,02:03:2023 13:44:02,9.73,2,,0,Direct,Company Site,,S25032023-000084,3,SKU0021572,2,,,02:03:2023 13:46:32,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Chrome,127.0.0.1,,Returning Customer
S02032023-000085,12398,1239831841,02:03:2023 13:44:02,123.07,5,615.35,0,Direct,Company Site,,S25032023-000084,4,SKU0020675,5,615.35,USD,02:03:2023 13:47:11,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Chrome,127.0.0.1,,Returning Customer
S02032023-000085,12398,1239837952,02:03:2023 13:44:02,65.49,3,196.47,0,Direct,Company Site,,S25032023-000084,4,SKU0025879,3,196.47,USD,02:03:2023 13:47:11,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Chrome,127.0.0.1,,Returning Customer
S02032023-000085,12398,1239822790,02:03:2023 13:44:02,9.73,2,19.46,0,Direct,Company Site,,S25032023-000084,4,SKU0021572,2,19.46,USD,02:03:2023 13:47:11,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Chrome,127.0.0.1,,Returning Customer
S02032023-000085,12398,1239828405,02:03:2023 13:44:02,123.07,5,615.35,0,Direct,Company Site,,S02032023-000085,5,SKU0020675,5,615.35,USD,02:03:2023 13:48:00,Ecommerce,Conversion,831.28,verify_order,order_success,Laptop,Chrome,127.0.0.1,,Returning Customer
S02032023-000085,12398,1239828971,02:03:2023 13:44:02,65.49,3,196.47,0,Direct,Company Site,,S02032023-000085,5,SKU0025879,3,196.47,USD,02:03:2023 13:48:00,Ecommerce,Conversion,831.28,verify_order,order_success,Laptop,Chrome,127.0.0.1,,Returning Customer
S02032023-000085,12398,1239828595,02:03:2023 13:44:02,9.73,2,19.46,0,Direct,Company Site,,S02032023-000085,5,SKU0021572,2,19.46,USD,02:03:2023 13:48:00,Ecommerce,Conversion,831.28,verify_order,order_success,Laptop,Chrome,127.0.0.1,,Returning Customer
S25042023-000086,12399,1239930795,25:04:2023 05:47:46,,,,0,Direct,Company Site,,S02032023-000085,0,,,,,25:04:2023 05:47:46,Ecommerce,Conversion,0,click,home_page,Mobile,Firefox,127.0.0.1,,Returning Customer
S25042023-000086,12399,1239926743,25:04:2023 05:47:46,,,,0,Direct,Company Site,,S02032023-000085,1,,,,,25:04:2023 05:48:19,Ecommerce,Conversion,0,product_click,product_list,Mobile,Firefox,127.0.0.1,,Returning Customer
S25042023-000086,12399,1239938230,25:04:2023 05:47:46,16.24,,,0,Direct,Company Site,,S02032023-000085,2,SKU0017623,,,,25:04:2023 05:49:14,Ecommerce,Conversion,0,product_select,product_detail,Mobile,Firefox,127.0.0.1,,Returning Customer
S25042023-000086,12399,1239923911,25:04:2023 05:47:46,65.45,,,0,Direct,Company Site,,S02032023-000085,2,SKU0025914,,,,25:04:2023 05:49:14,Ecommerce,Conversion,0,product_select,product_detail,Mobile,Firefox,127.0.0.1,,Returning Customer
S25042023-000086,12399,1239926202,25:04:2023 05:47:46,48.78,,,0,Direct,Company Site,,S02032023-000085,2,SKU0021521,,,,25:04:2023 05:49:14,Ecommerce,Conversion,0,product_select,product_detail,Mobile,Firefox,127.0.0.1,,Returning Customer
S25042023-000086,12399,1239934192,25:04:2023 05:47:46,16.24,2,,0,Direct,Company Site,,S02032023-000085,3,SKU0017623,2,,,25:04:2023 05:50:17,Ecommerce,Conversion,0,product_add,shopping_cart,Mobile,Firefox,127.0.0.1,,Returning Customer
S25042023-000086,12399,1239923663,25:04:2023 05:47:46,65.45,1,,0,Direct,Company Site,,S02032023-000085,3,SKU0025914,1,,,25:04:2023 05:50:17,Ecommerce,Conversion,0,product_add,shopping_cart,Mobile,Firefox,127.0.0.1,,Returning Customer
S25042023-000086,12399,1239935144,25:04:2023 05:47:46,48.78,2,,0,Direct,Company Site,,S02032023-000085,3,SKU0021521,2,,,25:04:2023 05:50:17,Ecommerce,Conversion,0,product_add,shopping_cart,Mobile,Firefox,127.0.0.1,,Returning Customer
S25042023-000086,12399,1239937924,25:04:2023 05:47:46,16.24,2,32.48,0,Direct,Company Site,,S02032023-000085,4,SKU0017623,2,32.48,USD,25:04:2023 05:50:42,Ecommerce,Conversion,0,payment_entry,payment_screen,Mobile,Firefox,127.0.0.1,,Returning Customer
S25042023-000086,12399,1239925489,25:04:2023 05:47:46,65.45,1,65.45,0,Direct,Company Site,,S02032023-000085,4,SKU0025914,1,65.45,USD,25:04:2023 05:50:42,Ecommerce,Conversion,0,payment_entry,payment_screen,Mobile,Firefox,127.0.0.1,,Returning Customer
S25042023-000086,12399,1239936794,25:04:2023 05:47:46,48.78,2,97.56,0,Direct,Company Site,,S02032023-000085,4,SKU0021521,2,97.56,USD,25:04:2023 05:50:42,Ecommerce,Conversion,0,payment_entry,payment_screen,Mobile,Firefox,127.0.0.1,,Returning Customer
S25042023-000086,12399,1239922532,25:04:2023 05:47:46,16.24,2,32.48,0,Direct,Company Site,,S25042023-000086,5,SKU0017623,2,32.48,USD,25:04:2023 05:51:47,Ecommerce,Conversion,195.49,verify_order,order_success,Mobile,Firefox,127.0.0.1,,Returning Customer
S25042023-000086,12399,1239923376,25:04:2023 05:47:46,65.45,1,65.45,0,Direct,Company Site,,S25042023-000086,5,SKU0025914,1,65.45,USD,25:04:2023 05:51:47,Ecommerce,Conversion,195.49,verify_order,order_success,Mobile,Firefox,127.0.0.1,,Returning Customer
S25042023-000086,12399,1239940665,25:04:2023 05:47:46,48.78,2,97.56,0,Direct,Company Site,,S25042023-000086,5,SKU0021521,2,97.56,USD,25:04:2023 05:51:47,Ecommerce,Conversion,195.49,verify_order,order_success,Mobile,Firefox,127.0.0.1,,Returning Customer
S07042023-000087,12399,1239921372,07:04:2023 19:01:11,,,,0,Direct,Company Site,,S25042023-000086,0,,,,,07:04:2023 19:01:11,Ecommerce,Conversion,0,click,home_page,Desktop,Other,127.0.0.1,,Returning Customer
S07042023-000087,12399,1239937166,07:04:2023 19:01:11,,,,0,Direct,Company Site,,S25042023-000086,1,,,,,07:04:2023 19:01:37,Ecommerce,Conversion,0,product_click,product_list,Desktop,Other,127.0.0.1,,Returning Customer
S07042023-000087,12399,1239931715,07:04:2023 19:01:11,106.72,,,0,Direct,Company Site,,S25042023-000086,2,SKU0015544,,,,07:04:2023 19:02:13,Ecommerce,Conversion,0,product_select,product_detail,Desktop,Other,127.0.0.1,,Returning Customer
S07042023-000087,12399,1239939779,07:04:2023 19:01:11,155.13,,,0,Direct,Company Site,,S25042023-000086,2,SKU0018518,,,,07:04:2023 19:02:13,Ecommerce,Conversion,0,product_select,product_detail,Desktop,Other,127.0.0.1,,Returning Customer
S07042023-000087,12399,1239927487,07:04:2023 19:01:11,131.67,,,0,Direct,Company Site,,S25042023-000086,2,SKU0022365,,,,07:04:2023 19:02:13,Ecommerce,Conversion,0,product_select,product_detail,Desktop,Other,127.0.0.1,,Returning Customer
S07042023-000087,12399,1239928617,07:04:2023 19:01:11,55.43,,,0,Direct,Company Site,,S25042023-000086,2,SKU0023172,,,,07:04:2023 19:02:13,Ecommerce,Conversion,0,product_select,product_detail,Desktop,Other,127.0.0.1,,Returning Customer
S07042023-000087,12399,1239937615,07:04:2023 19:01:11,106.72,1,,0,Direct,Company Site,,S25042023-000086,3,SKU0015544,1,,,07:04:2023 19:02:49,Ecommerce,Conversion,0,product_add,shopping_cart,Desktop,Other,127.0.0.1,,Returning Customer
S07042023-000087,12399,1239932516,07:04:2023 19:01:11,155.13,1,,0,Direct,Company Site,,S25042023-000086,3,SKU0018518,1,,,07:04:2023 19:02:49,Ecommerce,Conversion,0,product_add,shopping_cart,Desktop,Other,127.0.0.1,,Returning Customer
S07042023-000087,12399,1239938927,07:04:2023 19:01:11,131.67,3,,0,Direct,Company Site,,S25042023-000086,3,SKU0022365,3,,,07:04:2023 19:02:49,Ecommerce,Conversion,0,product_add,shopping_cart,Desktop,Other,127.0.0.1,,Returning Customer
S07042023-000087,12399,1239933848,07:04:2023 19:01:11,55.43,1,,0,Direct,Company Site,,S25042023-000086,3,SKU0023172,1,,,07:04:2023 19:02:49,Ecommerce,Conversion,0,product_add,shopping_cart,Desktop,Other,127.0.0.1,,Returning Customer
S07042023-000087,12399,1239923941,07:04:2023 19:01:11,106.72,1,106.72,0,Direct,Company Site,,S25042023-000086,4,SKU0015544,1,106.72,USD,07:04:2023 19:03:23,Ecommerce,Conversion,0,payment_entry,payment_screen,Desktop,Other,127.0.0.1,,Returning Customer
S07042023-000087,12399,1239922634,07:04:2023 19:01:11,155.13,1,155.13,0,Direct,Company Site,,S25042023-000086,4,SKU0018518,1,155.13,USD,07:04:2023 19:03:23,Ecommerce,Conversion,0,payment_entry,payment_screen,Desktop,Other,127.0.0.1,,Returning Customer
S07042023-000087,12399,1239935923,07:04:2023 19:01:11,131.67,3,395.01,0,Direct,Company Site,,S25042023-000086,4,SKU0022365,3,395.01,USD,07:04:2023 19:03:23,Ecommerce,Conversion,0,payment_entry,payment_screen,Desktop,Other,127.0.0.1,,Returning Customer
S07042023-000087,12399,1239934411,07:04:2023 19:01:11,55.43,1,55.43,0,Direct,Company Site,,S25042023-000086,4,SKU0023172,1,55.43,USD,07:04:2023 19:03:23,Ecommerce,Conversion,0,payment_entry,payment_screen,Desktop,Other,127.0.0.1,,Returning Customer
S07042023-000087,12399,1239926477,07:04:2023 19:01:11,106.72,1,106.72,0,Direct,Company Site,,S07042023-000087,5,SKU0015544,1,106.72,USD,07:04:2023 19:03:47,Ecommerce,Conversion,712.29,verify_order,order_success,Desktop,Other,127.0.0.1,,Returning Customer
S07042023-000087,12399,1239935803,07:04:2023 19:01:11,155.13,1,155.13,0,Direct,Company Site,,S07042023-000087,5,SKU0018518,1,155.13,USD,07:04:2023 19:03:47,Ecommerce,Conversion,712.29,verify_order,order_success,Desktop,Other,127.0.0.1,,Returning Customer
S07042023-000087,12399,1239926863,07:04:2023 19:01:11,131.67,3,395.01,0,Direct,Company Site,,S07042023-000087,5,SKU0022365,3,395.01,USD,07:04:2023 19:03:47,Ecommerce,Conversion,712.29,verify_order,order_success,Desktop,Other,127.0.0.1,,Returning Customer
S07042023-000087,12399,1239924734,07:04:2023 19:01:11,55.43,1,55.43,0,Direct,Company Site,,S07042023-000087,5,SKU0023172,1,55.43,USD,07:04:2023 19:03:47,Ecommerce,Conversion,712.29,verify_order,order_success,Desktop,Other,127.0.0.1,,Returning Customer
S07042023-000088,12399,1239922524,07:04:2023 04:26:53,,,,0,Direct,Company Site,,S07042023-000087,0,,,,,07:04:2023 04:26:53,Ecommerce,Conversion,0,click,home_page,Desktop,Firefox,127.0.0.1,,Returning Customer
S07042023-000088,12399,1239934780,07:04:2023 04:26:53,,,,0,Direct,Company Site,,S07042023-000087,1,,,,,07:04:2023 04:28:06,Ecommerce,Conversion,0,product_click,product_list,Desktop,Firefox,127.0.0.1,,Returning Customer
S07042023-000088,12399,1239921866,07:04:2023 04:26:53,21.13,,,0,Direct,Company Site,,S07042023-000087,2,SKU0025680,,,,07:04:2023 04:29:05,Ecommerce,Conversion,0,product_select,product_detail,Desktop,Firefox,127.0.0.1,,Returning Customer
S07042023-000088,12399,1239927061,07:04:2023 04:26:53,106.85,,,0,Direct,Company Site,,S07042023-000087,2,SKU0019643,,,,07:04:2023 04:29:05,Ecommerce,Conversion,0,product_select,product_detail,Desktop,Firefox,127.0.0.1,,Returning Customer
S07042023-000088,12399,1239935042,07:04:2023 04:26:53,75.44,,,0,Direct,Company Site,,S07042023-000087,2,SKU0023500,,,,07:04:2023 04:29:05,Ecommerce,Conversion,0,product_select,product_detail,Desktop,Firefox,127.0.0.1,,Returning Customer
S07042023-000088,12399,1239932039,07:04:2023 04:26:53,21.13,3,,0,Direct,Company Site,,S07042023-000087,3,SKU0025680,3,,,07:04:2023 04:29:29,Ecommerce,Conversion,0,product_add,shopping_cart,Desktop,Firefox,127.0.0.1,,Returning Customer
S07042023-000088,12399,1239936192,07:04:2023 04:26:53,106.85,2,,0,Direct,Company Site,,S07042023-000087,3,SKU0019643,2,,,07:04:2023 04:29:29,Ecommerce,Conversion,0,product_add,shopping_cart,Desktop,Firefox,127.0.0.1,,Returning Customer
S07042023-000088,12399,1239935183,07:04:2023 04:26:53,75.44,4,,0,Direct,Company Site,,S07042023-000087,3,SKU0023500,4,,,07:04:2023 04:29:29,Ecommerce,Conversion,0,product_add,shopping_cart,Desktop,Firefox,127.0.0.1,,Returning Customer
S07042023-000088,12399,1239935659,07:04:2023 04:26:53,21.13,3,63.39,0,Direct,Company Site,,S07042023-000087,4,SKU0025680,3,63.39,USD,07:04:2023 04:30:14,Ecommerce,Conversion,0,payment_entry,payment_screen,Desktop,Firefox,127.0.0.1,,Returning Customer
S07042023-000088,12399,1239929735,07:04:2023 04:26:53,106.85,2,213.7,0,Direct,Company Site,,S07042023-000087,4,SKU0019643,2,213.7,USD,07:04:2023 04:30:14,Ecommerce,Conversion,0,payment_entry,payment_screen,Desktop,Firefox,127.0.0.1,,Returning Customer
S07042023-000088,12399,1239929350,07:04:2023 04:26:53,75.44,4,301.76,0,Direct,Company Site,,S07042023-000087,4,SKU0023500,4,301.76,USD,07:04:2023 04:30:14,Ecommerce,Conversion,0,payment_entry,payment_screen,Desktop,Firefox,127.0.0.1,,Returning Customer
S07042023-000088,12399,1239933009,07:04:2023 04:26:53,21.13,3,63.39,0,Direct,Company Site,,S07042023-000088,5,SKU0025680,3,63.39,USD,07:04:2023 04:30:54,Ecommerce,Conversion,578.85,verify_order,order_success,Desktop,Firefox,127.0.0.1,,Returning Customer
S07042023-000088,12399,1239939644,07:04:2023 04:26:53,106.85,2,213.7,0,Direct,Company Site,,S07042023-000088,5,SKU0019643,2,213.7,USD,07:04:2023 04:30:54,Ecommerce,Conversion,578.85,verify_order,order_success,Desktop,Firefox,127.0.0.1,,Returning Customer
S07042023-000088,12399,1239931122,07:04:2023 04:26:53,75.44,4,301.76,0,Direct,Company Site,,S07042023-000088,5,SKU0023500,4,301.76,USD,07:04:2023 04:30:54,Ecommerce,Conversion,578.85,verify_order,order_success,Desktop,Firefox,127.0.0.1,,Returning Customer
S30042023-000089,12399,1239931122,30:04:2023 03:50:53,,,,0,Direct,Company Site,,S07042023-000088,0,,,,,30:04:2023 03:50:53,Ecommerce,Conversion,0,click,home_page,Tablet,Chrome,127.0.0.1,,Returning Customer
S30042023-000089,12399,1239921608,30:04:2023 03:50:53,,,,0,Direct,Company Site,,S07042023-000088,1,,,,,30:04:2023 03:51:43,Ecommerce,Conversion,0,product_click,product_list,Tablet,Chrome,127.0.0.1,,Returning Customer
S30042023-000089,12399,1239940355,30:04:2023 03:50:53,41.07,,,0,Direct,Company Site,,S07042023-000088,2,SKU0018901,,,,30:04:2023 03:52:33,Ecommerce,Conversion,0,product_select,product_detail,Tablet,Chrome,127.0.0.1,,Returning Customer
S30042023-000089,12399,1239940984,30:04:2023 03:50:53,183.97,,,0,Direct,Company Site,,S07042023-000088,2,SKU0023443,,,,30:04:2023 03:52:33,Ecommerce,Conversion,0,product_select,product_detail,Tablet,Chrome,127.0.0.1,,Returning Customer
S30042023-000089,12399,1239926852,30:04:2023 03:50:53,41.07,4,,0,Direct,Company Site,,S07042023-000088,3,SKU0018901,4,,,30:04:2023 03:53:33,Ecommerce,Conversion,0,product_add,shopping_cart,Tablet,Chrome,127.0.0.1,,Returning Customer
S30042023-000089,12399,1239924232,30:04:2023 03:50:53,183.97,3,,0,Direct,Company Site,,S07042023-000088,3,SKU0023443,3,,,30:04:2023 03:53:33,Ecommerce,Conversion,0,product_add,shopping_cart,Tablet,Chrome,127.0.0.1,,Returning Customer
S30042023-000089,12399,1239940288,30:04:2023 03:50:53,41.07,4,164.28,0,Direct,Company Site,,S07042023-000088,4,SKU0018901,4,164.28,USD,30:04:2023 03:54:51,Ecommerce,Conversion,0,payment_entry,payment_screen,Tablet,Chrome,127.0.0.1,,Returning Customer
S30042023-000089,12399,1239930654,30:04:2023 03:50:53,183.97,3,551.91,0,Direct,Company Site,,S07042023-000088,4,SKU0023443,3,551.91,USD,30:04:2023 03:54:51,Ecommerce,Conversion,0,payment_entry,payment_screen,Tablet,Chrome,127.0.0.1,,Returning Customer
S30042023-000089,12399,1239935025,30:04:2023 03:50:53,41.07,4,164.28,0,Direct,Company Site,,S30042023-000089,5,SKU0018901,4,164.28,USD,30:04:2023 03:56:07,Ecommerce,Conversion,716.19,verify_order,order_success,Tablet,Chrome,127.0.0.1,,Returning Customer
S30042023-000089,12399,1239931082,30:04:2023 03:50:53,183.97,3,551.91,0,Direct,Company Site,,S30042023-000089,5,SKU0023443,3,551.91,USD,30:04:2023 03:56:07,Ecommerce,Conversion,716.19,verify_order,order_success,Tablet,Chrome,127.0.0.1,,Returning Customer
S06052023-000090,12399,1239932557,06:05:2023 20:31:07,,,,0,Paid Search,Google,,S30042023-000089,0,,,,,06:05:2023 20:31:07,Ecommerce,Conversion,0,click,home_page,Mobile,Edge,127.0.0.1,,Returning Customer
S06052023-000090,12399,1239928781,06:05:2023 20:31:07,,,,0,Paid Search,Google,,S30042023-000089,1,,,,,06:05:2023 20:32:08,Ecommerce,Conversion,0,product_click,product_list,Mobile,Edge,127.0.0.1,,Returning Customer
S06052023-000090,12399,1239938394,06:05:2023 20:31:07,24.82,,,0,Paid Search,Google,,S30042023-000089,2,SKU0025589,,,,06:05:2023 20:32:28,Ecommerce,Conversion,0,product_select,product_detail,Mobile,Edge,127.0.0.1,,Returning Customer
S06052023-000090,12399,1239940227,06:05:2023 20:31:07,141.85,,,0,Paid Search,Google,,S30042023-000089,2,SKU0025128,,,,06:05:2023 20:32:28,Ecommerce,Conversion,0,product_select,product_detail,Mobile,Edge,127.0.0.1,,Returning Customer
S06052023-000090,12399,1239939480,06:05:2023 20:31:07,37.42,,,0,Paid Search,Google,,S30042023-000089,2,SKU0021108,,,,06:05:2023 20:32:28,Ecommerce,Conversion,0,product_select,product_detail,Mobile,Edge,127.0.0.1,,Returning Customer
S06052023-000090,12399,1239936881,06:05:2023 20:31:07,24.82,4,,0,Paid Search,Google,,S30042023-000089,3,SKU0025589,4,,,06:05:2023 20:32:48,Ecommerce,Conversion,0,product_add,shopping_cart,Mobile,Edge,127.0.0.1,,Returning Customer
S06052023-000090,12399,1239927127,06:05:2023 20:31:07,141.85,5,,0,Paid Search,Google,,S30042023-000089,3,SKU0025128,5,,,06:05:2023 20:32:48,Ecommerce,Conversion,0,product_add,shopping_cart,Mobile,Edge,127.0.0.1,,Returning Customer
S06052023-000090,12399,1239934883,06:05:2023 20:31:07,37.42,4,,0,Paid Search,Google,,S30042023-000089,3,SKU0021108,4,,,06:05:2023 20:32:48,Ecommerce,Conversion,0,product_add,shopping_cart,Mobile,Edge,127.0.0.1,,Returning Customer
S06052023-000090,12399,1239923745,06:05:2023 20:31:07,24.82,4,99.28,0,Paid Search,Google,,S30042023-000089,4,SKU0025589,4,99.28,USD,06:05:2023 20:33:10,Ecommerce,Conversion,0,payment_entry,payment_screen,Mobile,Edge,127.0.0.1,,Returning Customer
S06052023-000090,12399,1239931233,06:05:2023 20:31:07,141.85,5,709.25,0,Paid Search,Google,,S30042023-000089,4,SKU0025128,5,709.25,USD,06:05:2023 20:33:10,Ecommerce,Conversion,0,payment_entry,payment_screen,Mobile,Edge,127.0.0.1,,Returning Customer
S06052023-000090,12399,1239940245,06:05:2023 20:31:07,37.42,4,149.68,0,Paid Search,Google,,S30042023-000089,4,SKU0021108,4,149.68,USD,06:05:2023 20:33:10,Ecommerce,Conversion,0,payment_entry,payment_screen,Mobile,Edge,127.0.0.1,,Returning Customer
S06052023-000090,12399,1239928897,06:05:2023 20:31:07,24.82,4,99.28,0,Paid Search,Google,,S06052023-000090,5,SKU0025589,4,99.28,USD,06:05:2023 20:34:07,Ecommerce,Conversion,958.21,verify_order,order_success,Mobile,Edge,127.0.0.1,,Returning Customer
