city_id,zip_code,city_name,county_name,state_code,state_name
CITY8871,31747,Ellenton,Colquitt County,GA,Georgia
CITY8872,31756,Hartsfield,Colquitt County,GA,Georgia
CITY8873,30824,Thomson,Columbia County,GA,Georgia
CITY8874,30814,Harlem,Columbia County,GA,Georgia
CITY8875,30809,Evans,Columbia County,GA,Georgia
CITY8876,30909,Augusta,Columbia County,GA,Georgia
CITY8877,30802,Appling,Columbia County,GA,Georgia
CITY8878,30907,Augusta,Columbia County,GA,Georgia
CITY8879,30813,Grovetown,Columbia County,GA,Georgia
CITY8880,30917,Augusta,Columbia County,GA,Georgia
CITY8881,31647,Sparks,Cook County,GA,Georgia
CITY8882,31627,Cecil,Cook County,GA,Georgia
CITY8883,31620,Adel,Cook County,GA,Georgia
CITY8884,31632,Hahira,Cook County,GA,Georgia
CITY8885,31637,Lenox,Cook County,GA,Georgia
CITY8886,30271,Newnan,Coweta County,GA,Georgia
CITY8887,30265,Newnan,Coweta County,GA,Georgia
CITY8888,30217,Franklin,Coweta County,GA,Georgia
CITY8889,30251,Luthersville,Coweta County,GA,Georgia
CITY8890,30230,Hogansville,Coweta County,GA,Georgia
CITY8891,30289,Turin,Coweta County,GA,Georgia
CITY8892,30275,Sargent,Coweta County,GA,Georgia
CITY8893,30220,Grantville,Coweta County,GA,Georgia
CITY8894,30276,Senoia,Coweta County,GA,Georgia
CITY8895,30268,Palmetto,Coweta County,GA,Georgia
CITY8896,30277,Sharpsburg,Coweta County,GA,Georgia
CITY8897,30229,Haralson,Coweta County,GA,Georgia
CITY8898,30259,Moreland,Coweta County,GA,Georgia
CITY8899,30263,Newnan,Coweta County,GA,Georgia
CITY8900,30264,Newnan,Coweta County,GA,Georgia
CITY8901,31016,Culloden,Crawford County,GA,Georgia
CITY8902,31078,Roberta,Crawford County,GA,Georgia
CITY8903,31066,Musella,Crawford County,GA,Georgia
CITY8904,31008,Byron,Crawford County,GA,Georgia
CITY8905,31030,Fort valley,Crawford County,GA,Georgia
CITY8906,31052,Lizella,Crawford County,GA,Georgia
CITY8907,31050,Knoxville,Crawford County,GA,Georgia
CITY8908,31072,Pitts,Crisp County,GA,Georgia
CITY8909,31092,Vienna,Crisp County,GA,Georgia
CITY8910,31015,Cordele,Crisp County,GA,Georgia
CITY8911,31714,Ashburn,Crisp County,GA,Georgia
CITY8912,31796,Warwick,Crisp County,GA,Georgia
CITY8913,31079,Rochelle,Crisp County,GA,Georgia
CITY8914,31712,Arabi,Crisp County,GA,Georgia
CITY8915,31010,Cordele,Crisp County,GA,Georgia
CITY8916,30752,Trenton,Dade County,GA,Georgia
CITY8917,30738,Rising fawn,Dade County,GA,Georgia
CITY8918,30750,Lookout mountain,Dade County,GA,Georgia
CITY8919,30731,Menlo,Dade County,GA,Georgia
CITY8920,30757,Wildwood,Dade County,GA,Georgia
CITY8921,30534,Dawsonville,Dawson County,GA,Georgia
CITY8922,30536,Ellijay,Dawson County,GA,Georgia
CITY8923,30533,Dahlonega,Dawson County,GA,Georgia
CITY8924,30028,Cumming,Dawson County,GA,Georgia
CITY8925,30143,Jasper,Dawson County,GA,Georgia
CITY8926,30148,Marble hill,Dawson County,GA,Georgia
CITY8927,30641,Good hope,Dawson County,GA,Georgia
CITY8928,39834,Climax,Decatur County,GA,Georgia
CITY8929,39825,Brinson,Decatur County,GA,Georgia
CITY8930,39817,Bainbridge,Decatur County,GA,Georgia
CITY8931,39815,Attapulgus,Decatur County,GA,Georgia
CITY8932,39818,Bainbridge,Decatur County,GA,Georgia
CITY8933,39852,Fowlstown,Decatur County,GA,Georgia
CITY8934,39819,Bainbridge,Decatur County,GA,Georgia
CITY8935,31730,Camilla,Decatur County,GA,Georgia
CITY8936,39837,Colquitt,Decatur County,GA,Georgia
CITY8937,39897,Whigham,Decatur County,GA,Georgia
CITY8938,30032,Decatur,DeKalb County,GA,Georgia
CITY8939,30319,Atlanta,DeKalb County,GA,Georgia
CITY8940,30339,Atlanta,DeKalb County,GA,Georgia
CITY8941,30031,Decatur,DeKalb County,GA,Georgia
CITY8942,31107,Atlanta,DeKalb County,GA,Georgia
CITY8943,30083,Stone mountain,DeKalb County,GA,Georgia
CITY8944,30326,Atlanta,DeKalb County,GA,Georgia
CITY8945,30341,Atlanta,DeKalb County,GA,Georgia
CITY8946,30359,Atlanta,DeKalb County,GA,Georgia
CITY8947,30346,Atlanta,DeKalb County,GA,Georgia
CITY8948,31119,Atlanta,DeKalb County,GA,Georgia
CITY8949,30074,Redan,DeKalb County,GA,Georgia
CITY8950,30033,Decatur,DeKalb County,GA,Georgia
CITY8951,30035,Decatur,DeKalb County,GA,Georgia
CITY8952,30039,Snellville,DeKalb County,GA,Georgia
CITY8953,30316,Atlanta,DeKalb County,GA,Georgia
CITY8954,30030,Decatur,DeKalb County,GA,Georgia
CITY8955,30036,Decatur,DeKalb County,GA,Georgia
CITY8956,30093,Norcross,DeKalb County,GA,Georgia
CITY8957,31145,Atlanta,DeKalb County,GA,Georgia
CITY8958,30002,Avondale estates,DeKalb County,GA,Georgia
CITY8959,30012,Conyers,DeKalb County,GA,Georgia
CITY8960,30079,Scottdale,DeKalb County,GA,Georgia
CITY8961,30087,Stone mountain,DeKalb County,GA,Georgia
CITY8962,30085,Tucker,DeKalb County,GA,Georgia
CITY8963,30294,Ellenwood,DeKalb County,GA,Georgia
CITY8964,30338,Atlanta,DeKalb County,GA,Georgia
CITY8965,30345,Atlanta,DeKalb County,GA,Georgia
CITY8966,30360,Atlanta,DeKalb County,GA,Georgia
CITY8967,31141,Atlanta,DeKalb County,GA,Georgia
CITY8968,30058,Lithonia,DeKalb County,GA,Georgia
CITY8969,30094,Conyers,DeKalb County,GA,Georgia
CITY8970,30288,Conley,DeKalb County,GA,Georgia
CITY8971,30307,Atlanta,DeKalb County,GA,Georgia
CITY8972,30329,Atlanta,DeKalb County,GA,Georgia
CITY8973,30340,Atlanta,DeKalb County,GA,Georgia
CITY8974,30350,Atlanta,DeKalb County,GA,Georgia
CITY8975,30366,Atlanta,DeKalb County,GA,Georgia
CITY8976,30322,Atlanta,DeKalb County,GA,Georgia
CITY8977,30034,Decatur,DeKalb County,GA,Georgia
CITY8978,30038,Lithonia,DeKalb County,GA,Georgia
CITY8979,30084,Tucker,DeKalb County,GA,Georgia
CITY8980,30328,Atlanta,DeKalb County,GA,Georgia
CITY8981,30333,Atlanta,DeKalb County,GA,Georgia
CITY8982,31146,Atlanta,DeKalb County,GA,Georgia
CITY8983,30021,Clarkston,DeKalb County,GA,Georgia
CITY8984,30088,Stone mountain,DeKalb County,GA,Georgia
CITY8985,30306,Atlanta,DeKalb County,GA,Georgia
CITY8986,30315,Atlanta,DeKalb County,GA,Georgia
CITY8987,30317,Atlanta,DeKalb County,GA,Georgia
CITY8988,30324,Atlanta,DeKalb County,GA,Georgia
CITY8989,30037,Decatur,DeKalb County,GA,Georgia
CITY8990,30072,Pine lake,DeKalb County,GA,Georgia
CITY8991,30086,Stone mountain,DeKalb County,GA,Georgia
CITY8992,30356,Atlanta,DeKalb County,GA,Georgia
CITY8993,30362,Atlanta,DeKalb County,GA,Georgia
CITY8994,39901,Atlanta,DeKalb County,GA,Georgia
CITY8995,31011,Chauncey,Dodge County,GA,Georgia
CITY8996,31036,Hawkinsville,Dodge County,GA,Georgia
CITY8997,31037,Mc rae helena,Dodge County,GA,Georgia
CITY8998,31060,Milan,Dodge County,GA,Georgia
CITY8999,31022,Dudley,Dodge County,GA,Georgia
CITY9000,31014,Cochran,Dodge County,GA,Georgia
CITY9001,31012,Chester,Dodge County,GA,Georgia
CITY9002,31077,Rhine,Dodge County,GA,Georgia
CITY9003,31023,Eastman,Dodge County,GA,Georgia
CITY9004,31072,Pitts,Dooly County,GA,Georgia
CITY9005,31007,Byromville,Dooly County,GA,Georgia
CITY9006,31063,Montezuma,Dooly County,GA,Georgia
CITY9007,31092,Vienna,Dooly County,GA,Georgia
CITY9008,31015,Cordele,Dooly County,GA,Georgia
CITY9009,31071,Pineview,Dooly County,GA,Georgia
CITY9010,31091,Unadilla,Dooly County,GA,Georgia
CITY9011,31051,Lilly,Dooly County,GA,Georgia
CITY9012,31070,Pinehurst,Dooly County,GA,Georgia
CITY9013,31791,Sylvester,Dougherty County,GA,Georgia
CITY9014,31702,Albany,Dougherty County,GA,Georgia
CITY9015,31721,Albany,Dougherty County,GA,Georgia
CITY9016,39842,Dawson,Dougherty County,GA,Georgia
CITY9017,31703,Albany,Dougherty County,GA,Georgia
CITY9018,31707,Albany,Dougherty County,GA,Georgia
CITY9019,31701,Albany,Dougherty County,GA,Georgia
CITY9020,31704,Albany,Dougherty County,GA,Georgia
CITY9021,31708,Albany,Dougherty County,GA,Georgia
CITY9022,31763,Leesburg,Dougherty County,GA,Georgia
CITY9023,31706,Albany,Dougherty County,GA,Georgia
CITY9024,31782,Putney,Dougherty County,GA,Georgia
CITY9025,31705,Albany,Dougherty County,GA,Georgia
CITY9026,30134,Douglasville,Douglas County,GA,Georgia
CITY9027,30185,Whitesburg,Douglas County,GA,Georgia
CITY9028,30154,Douglasville,Douglas County,GA,Georgia
CITY9029,30127,Powder springs,Douglas County,GA,Georgia
CITY9030,30187,Winston,Douglas County,GA,Georgia
CITY9031,30168,Austell,Douglas County,GA,Georgia
CITY9032,30180,Villa rica,Douglas County,GA,Georgia
CITY9033,30122,Lithia springs,Douglas County,GA,Georgia
CITY9034,30133,Douglasville,Douglas County,GA,Georgia
CITY9035,30135,Douglasville,Douglas County,GA,Georgia
CITY9036,30106,Austell,Douglas County,GA,Georgia
CITY9037,39841,Damascus,Early County,GA,Georgia
CITY9038,39824,Bluffton,Early County,GA,Georgia
CITY9039,39823,Blakely,Early County,GA,Georgia
CITY9040,39845,Donalsonville,Early County,GA,Georgia
CITY9041,39861,Jakin,Early County,GA,Georgia
CITY9042,39832,Cedar springs,Early County,GA,Georgia
CITY9043,39813,Arlington,Early County,GA,Georgia
CITY9044,39837,Colquitt,Early County,GA,Georgia
CITY9045,31636,Lake park,Echols County,GA,Georgia
CITY9046,31631,Fargo,Echols County,GA,Georgia
CITY9047,31648,Statenville,Echols County,GA,Georgia
CITY9048,31630,Du pont,Echols County,GA,Georgia
CITY9049,31649,Stockton,Echols County,GA,Georgia
CITY9050,31302,Bloomingdale,Effingham County,GA,Georgia
CITY9051,31312,Guyton,Effingham County,GA,Georgia
CITY9052,31318,Meldrim,Effingham County,GA,Georgia
CITY9053,31303,Clyo,Effingham County,GA,Georgia
CITY9054,31307,Eden,Effingham County,GA,Georgia
CITY9055,31407,Port wentworth,Effingham County,GA,Georgia
CITY9056,30446,Newington,Effingham County,GA,Georgia
CITY9057,31326,Rincon,Effingham County,GA,Georgia
CITY9058,31329,Springfield,Effingham County,GA,Georgia
CITY9059,30635,Elberton,Elbert County,GA,Georgia
CITY9060,30634,Dewy rose,Elbert County,GA,Georgia
CITY9061,30624,Bowman,Elbert County,GA,Georgia
CITY9062,30662,Royston,Elbert County,GA,Georgia
CITY9063,30457,Soperton,Emanuel County,GA,Georgia
CITY9064,31002,Adrian,Emanuel County,GA,Georgia
CITY9065,30448,Nunez,Emanuel County,GA,Georgia
CITY9066,30442,Millen,Emanuel County,GA,Georgia
CITY9067,30450,Portal,Emanuel County,GA,Georgia
CITY9068,30436,Lyons,Emanuel County,GA,Georgia
CITY9069,30471,Twin city,Emanuel County,GA,Georgia
CITY9070,30439,Metter,Emanuel County,GA,Georgia
CITY9071,31049,Kite,Emanuel County,GA,Georgia
CITY9072,30401,Swainsboro,Emanuel County,GA,Georgia
CITY9073,30441,Midville,Emanuel County,GA,Georgia
CITY9074,30474,Vidalia,Emanuel County,GA,Georgia
CITY9075,30464,Stillmore,Emanuel County,GA,Georgia
CITY9076,30425,Garfield,Emanuel County,GA,Georgia
CITY9077,30477,Wadley,Emanuel County,GA,Georgia
CITY9078,30423,Daisy,Evans County,GA,Georgia
CITY9079,30420,Cobbtown,Evans County,GA,Georgia
CITY9080,30429,Hagan,Evans County,GA,Georgia
CITY9081,30421,Collins,Evans County,GA,Georgia
CITY9082,30452,Register,Evans County,GA,Georgia
CITY9083,31321,Pembroke,Evans County,GA,Georgia
CITY9084,30453,Reidsville,Evans County,GA,Georgia
CITY9085,30417,Claxton,Evans County,GA,Georgia
CITY9086,30414,Bellville,Evans County,GA,Georgia
CITY9087,30427,Glennville,Evans County,GA,Georgia
CITY9088,30541,Epworth,Fannin County,GA,Georgia
CITY9089,30555,Mc caysville,Fannin County,GA,Georgia
CITY9090,30572,Suches,Fannin County,GA,Georgia
CITY9091,30559,Mineral bluff,Fannin County,GA,Georgia
CITY9092,30560,Morganton,Fannin County,GA,Georgia
CITY9093,30522,Cherry log,Fannin County,GA,Georgia
CITY9094,30512,Blairsville,Fannin County,GA,Georgia
CITY9095,30513,Blue ridge,Fannin County,GA,Georgia
CITY9096,30269,Peachtree city,Fayette County,GA,Georgia
CITY9097,30214,Fayetteville,Fayette County,GA,Georgia
CITY9098,30213,Fairburn,Fayette County,GA,Georgia
CITY9099,30276,Senoia,Fayette County,GA,Georgia
CITY9100,30205,Brooks,Fayette County,GA,Georgia
CITY9101,30238,Jonesboro,Fayette County,GA,Georgia
CITY9102,30215,Fayetteville,Fayette County,GA,Georgia
CITY9103,31169,Peachtree city,Fayette County,GA,Georgia
CITY9104,30290,Tyrone,Fayette County,GA,Georgia
CITY9105,30124,Cave spring,Floyd County,GA,Georgia
CITY9106,30147,Lindale,Floyd County,GA,Georgia
CITY9107,30701,Calhoun,Floyd County,GA,Georgia
CITY9108,30105,Armuchee,Floyd County,GA,Georgia
CITY9109,30165,Rome,Floyd County,GA,Georgia
CITY9110,30164,Rome,Floyd County,GA,Georgia
CITY9111,30103,Adairsville,Floyd County,GA,Georgia
CITY9112,30149,Mount berry,Floyd County,GA,Georgia
CITY9113,30125,Cedartown,Floyd County,GA,Georgia
CITY9114,30733,Plainville,Floyd County,GA,Georgia
CITY9115,30129,Coosa,Floyd County,GA,Georgia
CITY9116,30104,Aragon,Floyd County,GA,Georgia
CITY9117,30161,Rome,Floyd County,GA,Georgia
CITY9118,30145,Kingston,Floyd County,GA,Georgia
CITY9119,30173,Silver creek,Floyd County,GA,Georgia
CITY9120,30172,Shannon,Floyd County,GA,Georgia
CITY9121,30747,Summerville,Floyd County,GA,Georgia
CITY9122,30162,Rome,Floyd County,GA,Georgia
CITY9123,30534,Dawsonville,Forsyth County,GA,Georgia
CITY9124,30107,Ball ground,Forsyth County,GA,Georgia
CITY9125,30506,Gainesville,Forsyth County,GA,Georgia
CITY9126,30005,Alpharetta,Forsyth County,GA,Georgia
CITY9127,30024,Suwanee,Forsyth County,GA,Georgia
CITY9128,30028,Cumming,Forsyth County,GA,Georgia
CITY9129,30041,Cumming,Forsyth County,GA,Georgia
CITY9130,30040,Cumming,Forsyth County,GA,Georgia
CITY9131,30097,Duluth,Forsyth County,GA,Georgia
CITY9132,30004,Alpharetta,Forsyth County,GA,Georgia
CITY9133,30520,Canon,Franklin County,GA,Georgia
CITY9134,30557,Martin,Franklin County,GA,Georgia
CITY9135,30633,Danielsville,Franklin County,GA,Georgia
CITY9136,30639,Franklin springs,Franklin County,GA,Georgia
CITY9137,30521,Carnesville,Franklin County,GA,Georgia
CITY9138,30538,Eastanollee,Franklin County,GA,Georgia
CITY9139,30577,Toccoa,Franklin County,GA,Georgia
CITY9140,30530,Commerce,Franklin County,GA,Georgia
CITY9141,30516,Bowersville,Franklin County,GA,Georgia
CITY9142,30553,Lavonia,Franklin County,GA,Georgia
CITY9143,30662,Royston,Franklin County,GA,Georgia
CITY9144,30076,Roswell,Fulton County,GA,Georgia
CITY9145,30312,Atlanta,Fulton County,GA,Georgia
CITY9146,30319,Atlanta,Fulton County,GA,Georgia
CITY9147,30339,Atlanta,Fulton County,GA,Georgia
CITY9148,30363,Atlanta,Fulton County,GA,Georgia
CITY9149,31131,Atlanta,Fulton County,GA,Georgia
CITY9150,30369,Atlanta,Fulton County,GA,Georgia
CITY9151,30296,Riverdale,Fulton County,GA,Georgia
CITY9152,30318,Atlanta,Fulton County,GA,Georgia
CITY9153,30326,Atlanta,Fulton County,GA,Georgia
CITY9154,30346,Atlanta,Fulton County,GA,Georgia
CITY9155,30358,Atlanta,Fulton County,GA,Georgia
CITY9156,30361,Atlanta,Fulton County,GA,Georgia
CITY9157,30301,Atlanta,Fulton County,GA,Georgia
CITY9158,30380,Atlanta,Fulton County,GA,Georgia
CITY9159,30075,Roswell,Fulton County,GA,Georgia
CITY9160,30214,Fayetteville,Fulton County,GA,Georgia
CITY9161,30310,Atlanta,Fulton County,GA,Georgia
CITY9162,30316,Atlanta,Fulton County,GA,Georgia
CITY9163,30314,Atlanta,Fulton County,GA,Georgia
CITY9164,30354,Atlanta,Fulton County,GA,Georgia
CITY9165,30355,Atlanta,Fulton County,GA,Georgia
CITY9166,30325,Atlanta,Fulton County,GA,Georgia
CITY9167,30377,Atlanta,Fulton County,GA,Georgia
CITY9168,30005,Alpharetta,Fulton County,GA,Georgia
CITY9169,30009,Alpharetta,Fulton County,GA,Georgia
CITY9170,30024,Suwanee,Fulton County,GA,Georgia
CITY9171,30213,Fairburn,Fulton County,GA,Georgia
CITY9172,30309,Atlanta,Fulton County,GA,Georgia
CITY9173,30334,Atlanta,Fulton County,GA,Georgia
CITY9174,30364,Atlanta,Fulton County,GA,Georgia
CITY9175,31106,Atlanta,Fulton County,GA,Georgia
CITY9176,30077,Roswell,Fulton County,GA,Georgia
CITY9177,30385,Atlanta,Fulton County,GA,Georgia
CITY9178,30343,Atlanta,Fulton County,GA,Georgia
CITY9179,30308,Atlanta,Fulton County,GA,Georgia
CITY9180,30313,Atlanta,Fulton County,GA,Georgia
CITY9181,30337,Atlanta,Fulton County,GA,Georgia
CITY9182,30338,Atlanta,Fulton County,GA,Georgia
CITY9183,30344,Atlanta,Fulton County,GA,Georgia
CITY9184,30360,Atlanta,Fulton County,GA,Georgia
CITY9185,30023,Alpharetta,Fulton County,GA,Georgia
CITY9186,30378,Atlanta,Fulton County,GA,Georgia
CITY9187,30098,Duluth,Fulton County,GA,Georgia
CITY9188,30268,Palmetto,Fulton County,GA,Georgia
CITY9189,30291,Union city,Fulton County,GA,Georgia
CITY9190,30307,Atlanta,Fulton County,GA,Georgia
CITY9191,30303,Atlanta,Fulton County,GA,Georgia
CITY9192,30311,Atlanta,Fulton County,GA,Georgia
CITY9193,30342,Atlanta,Fulton County,GA,Georgia
CITY9194,30336,Atlanta,Fulton County,GA,Georgia
CITY9195,30350,Atlanta,Fulton County,GA,Georgia
CITY9196,30272,Red oak,Fulton County,GA,Georgia
CITY9197,30302,Atlanta,Fulton County,GA,Georgia
CITY9198,30357,Atlanta,Fulton County,GA,Georgia
CITY9199,31126,Atlanta,Fulton County,GA,Georgia
CITY9200,31150,Atlanta,Fulton County,GA,Georgia
CITY9201,30368,Atlanta,Fulton County,GA,Georgia
CITY9202,30398,Atlanta,Fulton County,GA,Georgia
CITY9203,30022,Alpharetta,Fulton County,GA,Georgia
CITY9204,30097,Duluth,Fulton County,GA,Georgia
CITY9205,30305,Atlanta,Fulton County,GA,Georgia
CITY9206,30327,Atlanta,Fulton County,GA,Georgia
CITY9207,30328,Atlanta,Fulton County,GA,Georgia
CITY9208,30321,Atlanta,Fulton County,GA,Georgia
CITY9209,31136,Atlanta,Fulton County,GA,Georgia
CITY9210,30304,Atlanta,Fulton County,GA,Georgia
CITY9211,30004,Alpharetta,Fulton County,GA,Georgia
CITY9212,30092,Peachtree corners,Fulton County,GA,Georgia
CITY9213,30306,Atlanta,Fulton County,GA,Georgia
CITY9214,30315,Atlanta,Fulton County,GA,Georgia
CITY9215,30317,Atlanta,Fulton County,GA,Georgia
CITY9216,30331,Atlanta,Fulton County,GA,Georgia
CITY9217,30324,Atlanta,Fulton County,GA,Georgia
CITY9218,30349,Atlanta,Fulton County,GA,Georgia
CITY9219,30332,Atlanta,Fulton County,GA,Georgia
CITY9220,31156,Atlanta,Fulton County,GA,Georgia
CITY9221,30396,Atlanta,Fulton County,GA,Georgia
CITY9222,30388,Atlanta,Fulton County,GA,Georgia
CITY9223,30534,Dawsonville,Gilmer County,GA,Georgia
CITY9224,30536,Ellijay,Gilmer County,GA,Georgia
CITY9225,30705,Chatsworth,Gilmer County,GA,Georgia
CITY9226,30522,Cherry log,Gilmer County,GA,Georgia
CITY9227,30540,Ellijay,Gilmer County,GA,Georgia
CITY9228,30539,East ellijay,Gilmer County,GA,Georgia
CITY9229,30175,Talking rock,Gilmer County,GA,Georgia
CITY9230,30513,Blue ridge,Gilmer County,GA,Georgia
CITY9231,30810,Gibson,Glascock County,GA,Georgia
CITY9232,30803,Avera,Glascock County,GA,Georgia
CITY9233,30828,Warrenton,Glascock County,GA,Georgia
CITY9234,30823,Stapleton,Glascock County,GA,Georgia
CITY9235,30820,Mitchell,Glascock County,GA,Georgia
CITY9236,31543,Hortense,Glynn County,GA,Georgia
CITY9237,31520,Brunswick,Glynn County,GA,Georgia
CITY9238,31522,Saint simons island,Glynn County,GA,Georgia
CITY9239,31523,Brunswick,Glynn County,GA,Georgia
CITY9240,31524,Brunswick,Glynn County,GA,Georgia
CITY9241,31527,Jekyll island,Glynn County,GA,Georgia
CITY9242,31566,Waynesville,Glynn County,GA,Georgia
CITY9243,31561,Sea island,Glynn County,GA,Georgia
CITY9244,31521,Brunswick,Glynn County,GA,Georgia
CITY9245,31525,Brunswick,Glynn County,GA,Georgia
CITY9246,30701,Calhoun,Gordon County,GA,Georgia
CITY9247,30746,Sugar valley,Gordon County,GA,Georgia
CITY9248,30171,Rydal,Gordon County,GA,Georgia
CITY9249,30103,Adairsville,Gordon County,GA,Georgia
CITY9250,30703,Calhoun,Gordon County,GA,Georgia
CITY9251,30733,Plainville,Gordon County,GA,Georgia
CITY9252,30139,Fairmount,Gordon County,GA,Georgia
CITY9253,30734,Ranger,Gordon County,GA,Georgia
CITY9254,30735,Resaca,Gordon County,GA,Georgia
CITY9255,30175,Talking rock,Gordon County,GA,Georgia
CITY9256,30721,Dalton,Gordon County,GA,Georgia
CITY9257,30732,Oakman,Gordon County,GA,Georgia
CITY9258,39834,Climax,Grady County,GA,Georgia
CITY9259,31779,Pelham,Grady County,GA,Georgia
CITY9260,31773,Ochlocknee,Grady County,GA,Georgia
CITY9261,31792,Thomasville,Grady County,GA,Georgia
CITY9262,39827,Cairo,Grady County,GA,Georgia
CITY9263,39828,Cairo,Grady County,GA,Georgia
CITY9264,31730,Camilla,Grady County,GA,Georgia
CITY9265,39897,Whigham,Grady County,GA,Georgia
CITY9266,39829,Calvary,Grady County,GA,Georgia
CITY9267,30677,Watkinsville,Greene County,GA,Georgia
CITY9268,30678,White plains,Greene County,GA,Georgia
CITY9269,30665,Siloam,Greene County,GA,Georgia
CITY9270,30650,Madison,Greene County,GA,Georgia
CITY9271,30642,Greensboro,Greene County,GA,Georgia
CITY9272,30631,Crawfordville,Greene County,GA,Georgia
CITY9273,30669,Union point,Greene County,GA,Georgia
CITY9274,30043,Lawrenceville,Gwinnett County,GA,Georgia
CITY9275,30078,Snellville,Gwinnett County,GA,Georgia
CITY9276,30518,Buford,Gwinnett County,GA,Georgia
CITY9277,30548,Hoschton,Gwinnett County,GA,Georgia
CITY9278,30620,Bethlehem,Gwinnett County,GA,Georgia
CITY9279,30010,Norcross,Gwinnett County,GA,Georgia
CITY9280,30039,Snellville,Gwinnett County,GA,Georgia
CITY9281,30515,Buford,Gwinnett County,GA,Georgia
CITY9282,30011,Auburn,Gwinnett County,GA,Georgia
CITY9283,30024,Suwanee,Gwinnett County,GA,Georgia
CITY9284,30047,Lilburn,Gwinnett County,GA,Georgia
